State,District,Location,Longitude,Latitude,Year,pH,EC (µS/cm at,CO3 (mg/L),HCO3,Cl (mg/L),F (mg/L),SO4,NO3,Ca (mg/L),Mg (mg/L),Na (mg/L),K (mg/L),U (ppb),Total Hardness,Total_Anions,Alkalinity,EC_Cl_Ratio,WQI,WQI_Level
Andaman & Nicobar Islands,South Andaman,South Point (Port Blair),92.7538,11.6641,2023,8.29,420.0,0.0,220.0,32.0,0.05,5.0,0.0,30.0,22.0,26.0,2.0,8.225245609436437,165.0,257.0,220.0,12.727272727272727,15.96210394678683,Excellent
Andaman & Nicobar Islands,South Andaman,Steuwartganj,92.7097,11.7242,2023,8.22,506.0,0.0,244.0,14.0,0.0,42.0,0.0,22.0,43.0,11.0,3.0,8.225245609436437,230.0,300.0,244.0,33.733333333333334,13.426254595241438,Excellent
Andaman & Nicobar Islands,South Andaman,Teylarabad,92.7009,11.6073,2023,8.28,260.0,0.0,92.0,35.0,0.0,0.0,3.0,16.0,11.0,18.0,7.0,8.225245609436437,85.0,130.0,92.0,7.222222222222222,10.178280095013239,Excellent
Andaman & Nicobar Islands,South Andaman,Tirur,92.6156,11.7338,2023,8.07,175.0,0.0,61.0,28.0,0.39,3.0,2.0,8.0,7.0,19.0,2.0,8.225245609436437,50.0,94.0,61.0,6.0344827586206895,40.294246440297506,Good
Andaman & Nicobar Islands,South Andaman,Tushnabad,92.6362,11.6791,2023,8.22,838.0,0.0,104.0,53.0,0.3,231.0,14.0,16.0,39.0,101.0,2.0,8.225245609436437,200.0,402.0,104.0,15.518518518518519,38.66917376091689,Good
Andaman & Nicobar Islands,South Andaman,Vijaynagar,93.0093,11.9992,2023,8.03,539.0,0.0,140.0,103.0,0.0,0.0,5.0,20.0,26.0,56.0,5.0,8.225245609436437,155.0,248.0,140.0,5.1826923076923075,10.579223998629658,Excellent
Andaman & Nicobar Islands,South Andaman,Wandur – 2,92.6166,11.5878,2023,8.3,1910.0,0.0,695.0,245.0,0.34,42.0,12.0,50.0,58.0,242.0,12.0,8.225245609436437,365.0,994.0,695.0,7.764227642276423,46.7103713206625,Good
Andaman & Nicobar Islands,South Andaman,Wimberleyganj,92.7072,11.7403,2023,8.0,451.0,0.0,214.0,18.0,0.09,28.0,1.0,26.0,24.0,29.0,4.0,8.225245609436437,165.0,261.0,214.0,23.736842105263158,17.58348599896267,Excellent
Andaman & Nicobar Islands,South Andaman,Wrightmyo,92.7087,11.7793,2023,8.21,75.0,0.0,18.0,7.0,0.0,9.0,1.0,4.0,1.0,7.0,3.0,8.225245609436437,15.0,35.0,18.0,9.375,8.152748819821023,Excellent
Arunachal Pradesh,Changlang,Jairampur,96.0144,27.3561,2023,7.29,265.0,0.0,165.0,23.0,0.08,21.0,0.0,32.0,19.0,11.0,4.0,0.06,160.0,209.0,165.0,11.041666666666666,11.537645403680505,Excellent
Arunachal Pradesh,Changlang,Namchik,95.972,27.4146,2023,7.29,279.0,0.0,165.0,40.0,0.07,17.0,0.0,30.0,19.0,12.0,4.0,0.05,155.0,222.0,165.0,6.804878048780488,10.694160674435905,Excellent
Arunachal Pradesh,Changlang,Namphai,96.1086,27.4461,2023,7.26,261.0,0.0,177.0,10.0,0.06,18.0,0.0,36.0,15.0,12.0,4.0,0.01,150.0,205.0,177.0,23.727272727272727,9.36779018747507,Excellent
Arunachal Pradesh,Changlang,Newlisan Kharsang,96.0418,27.4269,2023,7.24,260.0,0.0,159.0,23.0,0.06,18.0,0.0,38.0,13.0,12.0,4.0,0.03,150.0,200.0,159.0,10.833333333333334,9.064187302579805,Excellent
Arunachal Pradesh,East Siang,Pasighat New,95.3358,28.0362,2023,7.99,466.0,0.0,232.0,27.0,0.07,31.0,2.0,58.0,21.0,13.0,40.0,0.03,230.0,292.0,232.0,16.642857142857142,16.26551014516711,Excellent
Arunachal Pradesh,East Siang,Oyan,95.3183,27.8902,2023,7.9,469.0,0.0,238.0,36.0,0.06,38.0,3.0,58.0,19.0,13.0,40.0,0.07,225.0,315.0,238.0,12.675675675675675,14.745454708797352,Excellent
Arunachal Pradesh,East Siang,Ruksin,95.2182,27.8378,2023,7.83,465.0,0.0,214.0,36.0,0.05,22.0,2.0,54.0,21.0,13.0,40.0,0.0,220.0,274.0,214.0,12.567567567567568,13.457747556092194,Excellent
Arunachal Pradesh,Lohit,Lathow,95.9098,27.7395,2023,7.29,271.0,0.0,165.0,23.0,0.05,18.0,0.0,40.0,16.0,12.0,4.0,0.08,165.0,206.0,165.0,11.291666666666666,8.914043920266497,Excellent
Arunachal Pradesh,Papumpare,Banderedewa I,93.8258,27.1053,2023,7.78,204.0,0.0,147.0,17.0,0.03,6.0,5.0,44.0,5.0,10.0,3.0,0.0,130.0,175.0,147.0,11.333333333333334,9.520244276985403,Excellent
Arunachal Pradesh,Tirap,Deomali,95.4628,27.1966,2023,7.74,216.0,0.0,140.0,17.0,0.03,6.0,7.0,38.0,15.0,11.0,3.0,0.01,155.0,170.0,140.0,12.0,10.214478858595333,Excellent
Arunachal Pradesh,Tirap,Borduria,95.4131,27.1152,2023,7.68,212.0,0.0,147.0,17.0,0.03,8.0,8.0,34.0,2.0,15.0,4.0,0.07,95.0,180.0,147.0,11.777777777777779,8.518973600644918,Excellent
Arunachal Pradesh,Tirap,Hukanjuri,95.4377,27.1258,2023,7.73,212.0,0.0,147.0,10.0,0.03,6.0,7.0,30.0,12.0,11.0,3.0,0.06,125.0,170.0,147.0,19.272727272727273,9.699618305980495,Excellent
Assam,Baksa,Anandapur C-Block,91.4042,26.68,2023,7.63,149.0,0.0,79.0,10.0,0.07,9.0,4.0,18.0,4.0,5.0,13.0,0.07,60.0,102.0,79.0,13.545454545454545,11.019262401611826,Excellent
Assam,Baksa,Bhebla,91.2393,26.6506,2023,7.76,625.0,0.0,165.0,17.0,0.16,6.0,4.0,22.0,15.0,7.0,30.0,0.19,115.0,192.0,165.0,34.72222222222222,20.80416090202688,Excellent
Assam,Baksa,Deusunga Ambarishnagar,91.7078,26.7566,2023,7.47,384.0,0.0,256.0,13.0,0.06,24.0,2.0,60.0,19.0,16.0,28.0,0.12,230.0,295.0,256.0,27.428571428571427,11.919001450592992,Excellent
Assam,Baksa,Gyati Gaon,90.9992,26.6594,2023,7.55,234.0,0.0,165.0,10.0,0.04,9.0,1.0,30.0,16.0,15.0,15.0,0.01,140.0,185.0,165.0,21.272727272727273,9.571938332428958,Excellent
Assam,Baksa,Hadukata,91.1004,26.6086,2023,6.55,156.0,0.0,98.0,17.0,0.04,1.0,1.0,16.0,5.0,13.0,28.0,0.04,60.0,117.0,98.0,8.666666666666666,1.550115652149955,Excellent
Assam,Baksa,Kumarikata,91.5561,26.7316,2023,7.48,646.0,0.0,287.0,17.0,0.1,17.0,8.0,66.0,17.0,12.0,14.0,0.98,235.0,329.0,287.0,35.888888888888886,15.574870063521844,Excellent
Assam,Baksa,Lokpala,91.3984,26.6203,2023,6.8,121.0,0.0,67.0,20.0,0.04,8.0,4.0,14.0,1.0,20.0,9.0,0.17,40.0,99.0,67.0,5.761904761904762,2.809651474370261,Excellent
Assam,Baksa,Naukata,91.7233,26.647,2023,7.25,401.0,0.0,269.0,13.0,0.04,19.0,2.0,46.0,28.0,16.0,27.0,1.52,230.0,303.0,269.0,28.642857142857142,9.488080461794063,Excellent
Assam,Baksa,Simla,91.0442,26.6498,2023,7.76,532.0,0.0,305.0,43.0,0.14,28.0,18.0,44.0,23.0,28.0,76.0,0.02,205.0,394.0,305.0,12.090909090909092,21.34703802326459,Excellent
Assam,Baksa,Sonapur (Doomni),91.3065,26.7137,2023,6.8,414.0,0.0,122.0,43.0,0.03,32.0,34.0,34.0,12.0,22.0,20.0,0.04,135.0,231.0,122.0,9.409090909090908,4.997841658970497,Excellent
Assam,Baksa,Tamulpur,91.5709,26.6289,2023,7.19,152.0,0.0,110.0,13.0,0.05,2.0,1.0,28.0,5.0,10.0,18.0,0.02,90.0,126.0,110.0,10.857142857142858,6.7664073327416,Excellent
Assam,Bongaigaon,Baitamari,90.5175,26.3472,2023,7.19,148.0,0.0,79.0,17.0,0.06,10.0,5.0,18.0,5.0,8.0,5.0,0.04,65.0,111.0,79.0,8.222222222222221,7.508284790574382,Excellent
Assam,Bongaigaon,Manikpur,90.8017,26.4686,2023,6.79,381.0,0.0,140.0,40.0,0.05,38.0,3.0,40.0,4.0,35.0,15.0,2.0,115.0,221.0,140.0,9.292682926829269,4.695155546451917,Excellent
Assam,Bongaigaon,Medhipara Deo,90.631,26.3483,2023,6.83,119.0,0.0,79.0,7.0,0.04,1.0,2.0,4.0,12.0,4.0,20.0,0.01,60.0,89.0,79.0,14.875,3.7843633022731558,Excellent
Assam,Cachar,Silcoorie,92.7861,24.7261,2023,7.52,304.0,0.0,31.0,56.0,0.01,26.0,13.0,6.0,8.0,33.0,26.0,0.14,50.0,126.0,31.0,5.333333333333333,6.00160535485625,Excellent
Assam,Cachar,Digharkhal,92.5128,24.9992,2023,6.37,178.0,0.0,37.0,23.0,0.07,24.0,17.0,14.0,5.0,21.0,3.0,0.87,55.0,101.0,37.0,7.416666666666667,3.4252791882428917,Excellent
Assam,Cachar,Poilapul,93.1247,24.8319,2023,6.24,192.0,0.0,61.0,40.0,0.1,9.0,7.0,16.0,2.0,21.0,7.0,0.08,50.0,117.0,61.0,4.682926829268292,4.440991110775716,Excellent
Assam,Cachar,Tarapur,92.9794,24.8297,2023,6.63,210.0,0.0,18.0,36.0,0.0,12.0,42.0,18.0,8.0,5.0,12.0,0.99,80.0,108.0,18.0,5.675675675675675,0.6681057004351773,Excellent
Assam,Cachar,Kalain,92.4086,24.9681,2023,7.08,270.0,0.0,122.0,23.0,0.31,0.0,21.0,48.0,5.0,14.0,9.0,0.02,140.0,166.0,122.0,11.25,28.78939545848202,Good
Assam,Cachar,Hilara,92.5906,24.9275,2023,6.46,334.0,0.0,85.0,76.0,0.08,5.0,5.0,22.0,8.0,45.0,2.0,0.03,90.0,171.0,85.0,4.337662337662338,5.038464611400391,Excellent
Assam,Cachar,Katigora,92.5889,24.8869,2023,7.83,330.0,0.0,201.0,27.0,0.55,23.0,5.0,52.0,8.0,19.0,13.0,0.07,165.0,256.0,201.0,11.785714285714286,53.41305629522623,Poor
Assam,Cachar,Badribasti,92.8772,24.8128,2023,7.07,124.0,0.0,18.0,33.0,0.05,11.0,8.0,6.0,4.0,13.0,5.0,1.2,30.0,70.0,18.0,3.6470588235294117,5.589601248635954,Excellent
Assam,Cachar,Borjalinga,92.7186,24.665,2023,7.3,83.0,0.0,43.0,7.0,0.15,2.0,4.0,10.0,1.0,3.0,8.0,0.0,30.0,56.0,43.0,10.375,14.909876250402773,Excellent
Assam,Cachar,Fulertol,93.0053,24.7903,2023,6.53,235.0,0.0,73.0,17.0,0.17,26.0,12.0,20.0,6.0,29.0,5.0,0.03,75.0,128.0,73.0,13.055555555555555,12.830333265056044,Excellent
Assam,Cachar,Nagdirgram,92.8797,24.6703,2023,6.94,451.0,0.0,165.0,70.0,0.36,35.0,10.0,54.0,17.0,31.0,4.0,0.07,205.0,280.0,165.0,6.352112676056338,33.198626308797834,Good
Assam,Cachar,Razabazar,93.0647,24.8722,2023,6.91,191.0,0.0,85.0,40.0,0.3,15.0,9.0,16.0,5.0,28.0,8.0,0.02,60.0,149.0,85.0,4.658536585365853,25.722092734936776,Good
Assam,Cachar,Masimpur,92.7269,24.9403,2023,6.6,300.0,0.0,79.0,66.0,0.1,21.0,5.0,14.0,7.0,42.0,1.0,0.01,65.0,171.0,79.0,4.477611940298507,7.323020287938516,Excellent
Assam,Cachar,Moinarbond,92.8358,24.8533,2023,6.84,337.0,0.0,85.0,46.0,0.19,23.0,2.0,44.0,6.0,23.0,4.0,0.07,135.0,156.0,85.0,7.170212765957447,16.631385154600157,Excellent
Assam,Darrang,Konakat,92.191,26.533,2023,6.82,587.0,0.0,55.0,99.0,0.05,31.0,42.0,44.0,22.0,41.0,5.0,0.6,200.0,227.0,55.0,5.87,8.329382773279862,Excellent
Assam,Darrang,Mangaldoi,92.017,26.4314,2023,7.46,858.0,0.0,446.0,83.0,0.12,25.0,14.0,54.0,42.0,76.0,38.0,0.08,310.0,568.0,446.0,10.214285714285714,20.24217745867128,Excellent
Assam,Dhubri,Dhubri Town,89.9911,26.02,2023,8.05,612.0,0.0,360.0,63.0,0.21,20.0,5.0,82.0,16.0,46.0,10.0,1.09,270.0,448.0,360.0,9.5625,28.702953771481898,Good
Assam,Dhubri,Shapamari Beat,90.375,26.2383,2023,7.9,33.0,0.0,37.0,13.0,0.03,6.0,1.0,10.0,6.0,4.0,3.0,0.04,50.0,57.0,37.0,2.357142857142857,9.260880645304262,Excellent
Assam,Dibrugarh,Barbaruah,94.8787,27.3987,2023,7.13,105.0,0.0,67.0,10.0,0.15,12.0,1.0,24.0,1.0,4.0,3.0,0.0,65.0,90.0,67.0,9.545454545454545,14.048876958330492,Excellent
Assam,Dibrugarh,Jaipur Naharani,95.2381,27.255,2023,7.4,101.0,0.0,61.0,7.0,0.16,12.0,0.0,8.0,8.0,4.0,3.0,0.42,55.0,80.0,61.0,12.625,16.947923112582075,Excellent
Assam,Dibrugarh,Azarguri Gaon,94.8903,27.2617,2023,7.58,110.0,0.0,55.0,7.0,0.17,17.0,0.0,8.0,11.0,4.0,3.0,0.39,65.0,79.0,55.0,13.75,19.233379510344015,Excellent
Assam,Dibrugarh,Dikom,95.0692,27.46,2023,7.62,102.0,0.0,55.0,10.0,0.17,11.0,1.0,12.0,8.0,4.0,3.0,0.09,65.0,77.0,55.0,9.272727272727273,19.30553076011792,Excellent
Assam,Dibrugarh,Chabua,95.1895,27.4931,2023,7.57,100.0,0.0,55.0,10.0,0.18,13.0,0.0,12.0,8.0,4.0,3.0,0.28,65.0,78.0,55.0,9.090909090909092,19.76956683448507,Excellent
Assam,East Karbi Anglong,Bokajan L,93.77,26.0236,2023,6.8,433.0,0.0,110.0,76.0,0.07,51.0,0.0,58.0,5.0,46.0,4.0,0.23,165.0,237.0,110.0,5.623376623376624,6.798016364988842,Excellent
Assam,East Karbi Anglong,Bokoliaghat,93.2025,26.0508,2023,6.6,184.0,0.0,37.0,53.0,0.19,0.0,5.0,10.0,4.0,25.0,5.0,0.09,40.0,95.0,37.0,3.4074074074074074,14.140018638502882,Excellent
Assam,East Karbi Anglong,Dillai,93.8225,25.9658,2023,6.56,280.0,0.0,153.0,30.0,0.19,9.0,4.0,26.0,13.0,26.0,1.0,0.02,120.0,196.0,153.0,9.03225806451613,15.325910274055467,Excellent
Assam,East Karbi Anglong,Diphu 1,93.445,25.8461,2023,6.43,553.0,0.0,55.0,46.0,0.19,27.0,9.0,10.0,4.0,43.0,12.0,0.03,40.0,137.0,55.0,11.76595744680851,13.44568667191324,Excellent
Assam,East Karbi Anglong,Dokmoka,93.0656,26.2083,2023,7.46,212.0,0.0,128.0,17.0,1.3,9.0,1.0,40.0,1.0,10.0,3.0,0.13,105.0,155.0,128.0,11.777777777777779,111.51953748722798,Unsafe
Assam,East Karbi Anglong,Donka Bey Pz,93.8044,26.0261,2023,7.06,127.0,0.0,153.0,40.0,0.19,7.0,1.0,24.0,12.0,18.0,6.0,0.0,110.0,201.0,153.0,3.097560975609756,18.23844562552181,Excellent
State,District,Location,Longitude,Latitude,Year,7.687006816096474,1298.0953535618323,5.5846385739563535,344.37944819450814,187.26122288485485,0.7374434759813882,79.2510649452782,32.769971819909564,65.49787010944361,42.56897568648011,138.05393538239727,14.330340171724455,8.225245609436437,338.48004456386394,649.2463464185072,349.9640867684645,6.8951817781178395,73.98911911212811,Poor
Assam,East Karbi Anglong,Lahorijan,93.6614,25.9069,2023,6.5,103.0,0.0,43.0,23.0,0.02,12.0,2.0,10.0,7.0,8.0,4.0,0.07,55.0,80.0,43.0,4.291666666666667,-0.40761483461922204,Excellent
Assam,East Karbi Anglong,Lakhijan,93.7482,26.0506,2023,6.53,120.0,0.0,85.0,7.0,0.19,0.0,1.0,18.0,5.0,7.0,2.0,0.06,65.0,93.0,85.0,15.0,13.764840368889036,Excellent
Assam,East Karbi Anglong,Manja,93.4408,25.97,2023,6.93,210.0,0.0,55.0,46.0,0.19,11.0,3.0,10.0,4.0,30.0,7.0,0.0,40.0,115.0,55.0,4.468085106382978,16.26257002914362,Excellent
Assam,East Karbi Anglong,Mohendijua,93.411,25.9944,2023,6.76,207.0,0.0,24.0,30.0,0.19,1.0,13.0,12.0,2.0,14.0,3.0,0.0,40.0,68.0,24.0,6.67741935483871,15.276642278497087,Excellent
Assam,East Karbi Anglong,Phuloni,93.1367,26.1708,2023,7.16,739.0,0.0,464.0,40.0,0.19,13.0,16.0,90.0,23.0,64.0,10.0,0.01,320.0,533.0,464.0,18.024390243902438,22.855141759230314,Excellent
Assam,East Karbi Anglong,Saphapani,93.7953,26.1964,2023,6.74,372.0,0.0,49.0,27.0,0.19,2.0,3.0,12.0,5.0,10.0,3.0,0.26,50.0,81.0,49.0,13.285714285714286,15.131362814749336,Excellent
Assam,East Karbi Anglong,Silanijan,93.8722,26.3217,2023,6.9,110.0,0.0,43.0,36.0,0.19,11.0,5.0,10.0,4.0,23.0,9.0,0.06,40.0,95.0,43.0,2.972972972972973,16.064614095547487,Excellent
Assam,East Karbi Anglong,Srirampur Forest,93.0201,26.2181,2023,7.54,388.0,0.0,293.0,13.0,0.06,3.0,1.0,48.0,7.0,44.0,3.0,0.16,150.0,310.0,293.0,27.714285714285715,10.98259228514514,Excellent
Assam,East Karbi Anglong,Swarghati,93.1047,26.2042,2023,7.73,404.0,0.0,250.0,20.0,0.19,13.0,3.0,42.0,16.0,34.0,4.0,0.01,170.0,286.0,250.0,19.238095238095237,23.718210452175356,Excellent
Assam,Goalpara,Agia,90.5641,26.0827,2023,6.89,41.0,0.0,24.0,10.0,0.03,6.0,0.0,4.0,4.0,5.0,1.0,0.01,25.0,40.0,24.0,3.727272727272727,2.3382485796526464,Excellent
Assam,Goalpara,Baida,90.4164,26.0258,2023,6.83,37.0,0.0,31.0,7.0,0.02,5.0,1.0,4.0,2.0,5.0,1.0,0.0,20.0,44.0,31.0,4.625,0.9796680405974387,Excellent
Assam,Goalpara,Dudhnoi,90.7817,25.9825,2023,6.5,373.0,0.0,67.0,63.0,0.04,33.0,1.0,30.0,8.0,29.0,14.0,0.01,110.0,164.0,67.0,5.828125,1.9772909127715674,Excellent
Assam,Goalpara,Salpara,90.7008,26.0128,2023,6.99,64.0,0.0,647.0,17.0,0.02,5.0,0.0,6.0,112.0,4.0,1.0,0.04,475.0,669.0,647.0,3.5555555555555554,14.31131157084488,Excellent
Assam,Goalpara,Sarapara,90.9525,25.9714,2023,7.2,266.0,0.0,201.0,10.0,0.48,5.0,5.0,22.0,12.0,25.0,2.0,0.08,105.0,221.0,201.0,24.181818181818183,43.29965274408833,Good
Assam,Golaghat,2 No. Balijan,93.8365,26.4811,2023,6.9,204.0,0.0,122.0,10.0,0.19,12.0,5.0,34.0,10.0,4.0,3.0,0.01,125.0,149.0,122.0,18.545454545454547,17.264028707606695,Excellent
Assam,Golaghat,Bokaghat,93.6278,26.6372,2023,6.63,165.0,0.0,134.0,20.0,0.04,14.0,4.0,28.0,10.0,8.0,7.0,0.0,110.0,172.0,134.0,7.857142857142857,3.024618755173202,Excellent
Assam,Golaghat,Dakkhin Hengra,94.0614,26.5978,2023,7.31,262.0,0.0,177.0,36.0,0.19,5.0,1.0,40.0,10.0,16.0,2.0,0.02,140.0,219.0,177.0,7.081081081081081,20.04920145514481,Excellent
Assam,Golaghat,Garampani,93.8806,26.3925,2023,6.73,298.0,0.0,43.0,33.0,0.19,31.0,38.0,20.0,10.0,21.0,15.0,0.01,90.0,145.0,43.0,8.764705882352942,17.203665472412982,Excellent
Assam,Golaghat,Haldibari Burhi Aai,93.3258,26.5872,2023,6.99,106.0,0.0,55.0,17.0,0.02,10.0,6.0,10.0,4.0,12.0,4.0,2.69,40.0,88.0,55.0,5.888888888888889,2.6409007930946515,Excellent
Assam,Golaghat,Upper Merapani,94.1364,26.52,2023,6.5,226.0,0.0,128.0,7.0,0.19,5.0,1.0,26.0,8.0,17.0,2.0,0.01,100.0,141.0,128.0,28.25,14.189703185435139,Excellent
Assam,Hailakandi,Katlicherra New,92.6411,24.4619,2023,7.37,375.0,0.0,171.0,30.0,0.41,37.0,5.0,56.0,7.0,28.0,6.0,0.1,170.0,243.0,171.0,12.096774193548388,38.87324560300228,Good
Assam,Hailakandi,Burakhai,92.6914,24.6292,2023,7.01,198.0,0.0,147.0,10.0,0.3,3.0,4.0,30.0,11.0,6.0,2.0,0.1,120.0,164.0,147.0,18.0,27.064531863335215,Good
Assam,Hailakandi,Lala,92.5619,24.5978,2023,6.46,141.0,0.0,140.0,7.0,0.15,3.0,10.0,8.0,7.0,34.0,3.0,0.01,50.0,160.0,140.0,17.625,10.567631472717235,Excellent
Assam,Hojai,Lanka,92.9508,25.9214,2023,6.95,786.0,0.0,415.0,116.0,0.17,6.0,0.0,98.0,19.0,62.0,1.0,2.01,325.0,537.0,415.0,6.717948717948718,18.95298569411055,Excellent
Assam,Hojai,Zebra Khua,92.8086,26.1386,2023,7.55,225.0,0.0,147.0,20.0,0.17,5.0,7.0,22.0,5.0,27.0,4.0,0.0,75.0,179.0,147.0,10.714285714285714,19.26794105633356,Excellent
Assam,Jorhat,Kokilamukh,94.1678,26.8194,2023,6.74,259.0,0.0,201.0,23.0,0.05,11.0,4.0,46.0,13.0,13.0,4.0,0.19,170.0,239.0,201.0,10.791666666666666,5.4006129983194215,Excellent
Assam,Jorhat,Kunwari Pukhuri,94.2072,26.6983,2023,7.03,533.0,0.0,220.0,40.0,0.31,65.0,14.0,40.0,25.0,24.0,67.0,0.27,205.0,339.0,220.0,13.0,30.496201866006423,Good
Assam,Kamrup,Boko,91.245,25.9833,2023,7.1,145.0,0.0,98.0,10.0,0.14,5.0,2.0,22.0,4.0,6.0,3.0,0.01,70.0,115.0,98.0,13.181818181818182,13.393528450668459,Excellent
Assam,Kamrup,Chhaygaon,91.3597,26.0411,2023,7.32,330.0,0.0,214.0,13.0,0.12,13.0,4.0,62.0,6.0,9.0,3.0,1.04,180.0,244.0,214.0,23.571428571428573,14.571958635939493,Excellent
Assam,Kamrup,Rani Ii,91.6061,26.0651,2023,6.52,110.0,0.0,18.0,20.0,0.04,9.0,0.0,10.0,2.0,6.0,9.0,0.03,35.0,47.0,18.0,5.238095238095238,0.7268189609633539,Excellent
Assam,Kamrup,Abhaypur,91.5539,26.2542,2023,7.27,489.0,0.0,501.0,126.0,0.19,23.0,13.0,80.0,61.0,81.0,20.0,1.94,450.0,663.0,501.0,3.8503937007874014,27.211005520877876,Good
Assam,Kamrup,Dhobartari,91.6904,26.2479,2023,7.26,260.0,0.0,67.0,46.0,0.41,51.0,11.0,48.0,6.0,32.0,8.0,0.01,145.0,175.0,67.0,5.531914893617022,37.95147323230689,Good
Assam,Kamrup,Kachkatc,91.9643,26.1175,2023,7.34,345.0,0.0,110.0,73.0,0.04,51.0,3.0,26.0,10.0,36.0,21.0,0.18,105.0,237.0,110.0,4.662162162162162,7.750655282326602,Excellent
Assam,Kamrup,Khetri Ii,92.0822,26.1135,2023,7.34,306.0,0.0,79.0,17.0,0.04,33.0,1.0,14.0,13.0,7.0,4.0,0.08,90.0,130.0,79.0,17.0,7.489660601966145,Excellent
Assam,Kamrup,Rangia,91.6239,26.4375,2023,8.32,654.0,9.0,501.0,80.0,0.11,36.0,3.0,90.0,35.0,52.0,77.0,0.82,370.0,629.0,510.0,8.074074074074074,24.557686945022414,Excellent
Assam,Kamrup,Sualkuchi,91.5708,26.1672,2023,7.24,518.0,0.0,586.0,109.0,0.19,28.0,33.0,92.0,56.0,76.0,52.0,26.99,460.0,756.0,586.0,4.709090909090909,27.73225850501479,Good
Assam,Kamrup,Topatoli N/Bamfo,92.1383,26.1033,2023,6.83,248.0,0.0,159.0,13.0,0.09,18.0,2.0,34.0,15.0,5.0,2.0,0.03,145.0,192.0,159.0,17.714285714285715,9.050488961238862,Excellent
Assam,Karimganj,Badarpur,92.5972,24.8711,2023,7.24,156.0,0.0,18.0,13.0,0.06,35.0,12.0,12.0,5.0,13.0,7.0,0.05,50.0,78.0,18.0,11.142857142857142,7.931339636405455,Excellent
Assam,Karimganj,Sarkaribari,92.4122,24.565,2023,6.71,180.0,0.0,73.0,20.0,0.14,11.0,18.0,24.0,6.0,8.0,5.0,0.13,85.0,122.0,73.0,8.571428571428571,11.75570295065708,Excellent
Assam,Karimganj,Hatikira,92.3181,24.4611,2023,7.4,173.0,0.0,79.0,13.0,0.33,31.0,2.0,20.0,6.0,10.0,4.0,0.1,75.0,125.0,79.0,12.357142857142858,31.2038110108513,Good
Assam,Karimganj,Kalinagar,92.4836,24.5842,2023,7.61,305.0,0.0,183.0,17.0,1.0,16.0,10.0,36.0,8.0,31.0,5.0,0.08,125.0,226.0,183.0,16.944444444444443,88.94064541206544,Very Poor
Assam,Karimganj,Kayasthagram,92.4461,24.7206,2023,6.58,218.0,0.0,159.0,10.0,0.2,19.0,4.0,12.0,7.0,36.0,3.0,1.01,60.0,192.0,159.0,19.818181818181817,15.407975626204585,Excellent
Assam,Karimganj,Karimganj,92.3639,24.8647,2023,7.48,260.0,0.0,159.0,20.0,0.42,25.0,9.0,46.0,6.0,10.0,7.0,0.08,140.0,213.0,159.0,12.380952380952381,40.134558371694396,Good
Assam,Karimganj,Dhaulia,92.3622,24.6239,2023,7.07,216.0,0.0,128.0,20.0,0.47,7.0,3.0,26.0,8.0,13.0,3.0,0.13,100.0,158.0,128.0,10.285714285714286,41.05996111787894,Good
Assam,Karimganj,Patharkandi,92.3206,24.5944,2023,6.6,186.0,0.0,122.0,17.0,0.47,1.0,17.0,40.0,5.0,21.0,3.0,0.52,80.0,157.0,122.0,10.333333333333334,38.457018965515175,Good
Assam,Karimganj,Dengarbond,92.5481,24.9183,2023,6.74,224.0,0.0,92.0,27.0,0.15,26.0,11.0,26.0,6.0,17.0,5.0,0.02,90.0,156.0,92.0,8.0,12.641425689750383,Excellent
Assam,Karimganj,Mahakul,92.8419,25.4003,2023,7.03,169.0,0.0,104.0,17.0,0.31,0.0,1.0,6.0,10.0,16.0,4.0,0.06,55.0,122.0,104.0,9.38888888888889,27.244350712898786,Good
Assam,Karimganj,Rangamati,92.4956,24.4817,2023,6.74,132.0,0.0,24.0,20.0,0.03,6.0,10.0,4.0,6.0,15.0,3.0,0.07,35.0,60.0,24.0,6.285714285714286,2.0429821125473313,Excellent
Assam,Morigaon,Baghara,92.2758,26.2267,2023,7.29,3590.0,0.0,269.0,928.0,0.11,36.0,5.0,56.0,22.0,474.0,28.0,0.32,230.0,1238.0,269.0,3.8643702906350916,18.477574562995382,Excellent
Assam,Morigaon,Jagiroad,92.1947,26.12,2023,6.45,485.0,0.0,189.0,50.0,0.1,71.0,7.0,40.0,10.0,46.0,17.0,0.01,140.0,317.0,189.0,9.509803921568627,7.6230117233308325,Excellent
Assam,Morigaon,Silsang Namghar,92.3508,26.1217,2023,7.23,157.0,0.0,92.0,23.0,0.05,25.0,1.0,36.0,2.0,5.0,10.0,0.67,100.0,141.0,92.0,6.541666666666667,6.902992461947391,Excellent
Assam,Nagaon,Bamuni,92.8011,26.3,2023,7.19,303.0,0.0,128.0,30.0,0.11,17.0,2.0,30.0,10.0,24.0,6.0,0.29,115.0,177.0,128.0,9.774193548387096,12.463635394469064,Excellent
Assam,Nagaon,Bichamari,92.46,26.4014,2023,6.89,522.0,0.0,214.0,50.0,0.14,26.0,35.0,46.0,25.0,33.0,4.0,0.49,220.0,325.0,214.0,10.235294117647058,16.47992833280029,Excellent
